FSTATE,FCOUNTY,FPLACE,FIPS_ST,FIPS_COUNTY,FIPS,ORI9,ORI7,NAME,UA,STATENAME,COUNTYNAME,UANAME,PARTOF,AGCYTYPE,SUBTYPE1,SUBTYPE2,GOVID,LG_NAME,ADDRESS_NAME,ADDRESS_STR1,ADDRESS_STR2,ADDRESS_CITY,ADDRESS_STATE,ADDRESS_ZIP,REPORT_FLAG,CSLLEA08_ID,LEMAS_ID,U_STATENO,U_CNTY,U_POPGRP,U_TPOP,LG_POPULATION,CSLLEA_SUB,COMMENT,INTPTLAT,INTPTLONG,CONGDIST1,CONGDIST2_18,DISTNAME,SOURCE_CSLLEA2008,SOURCE_UCR2010,SOURCE_UCR2011,SOURCE_UCR2012,SOURCE_NCIC2012,SOURCE_VENDOR
(06) California,59,99059,06,059,06059,-1       ,-1     ,SOUTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT POL,-1,CALIFORNIA          ,ORANGE                           ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(001) Public buildings/facilities,(012) Two-year college,55030801,SOUTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT    ,SOUTH ORANGE COUNTY COMMUNITY COLLEGE DISTRICT POLICE                      ,28000 MARGUERITE PARKWAY               ,                                              ,MISSION VIEJO             ,CA,92692,(0) Record has no ORI,11593830,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.675687,-117.777207,38,39 45 46 47 48 49                                 ,Central District of California    ,1,0,0,0,0,0
(06) California,59,99059,06,059,06059,-1       ,-1     ,ORANGE COUNTY SHERIFF-CORONER DEPARTMENT          ,-1,CALIFORNIA          ,ORANGE                           ,_Not a Census place                                      ,(0) Parent agency,(001) Sheriff's office,(888) Not applicable,(888) Not applicable,51030030,ORANGE COUNTY                                     ,ORANGE COUNTY SHERIFF-CORONER DEPARTMENT                                   ,PO BOX 449                             ,550 N FLOWER ST                               ,SANTA ANA                 ,CA,92702,(0) Record has no ORI,13955890,-1              ,(-1) Not in UCR,-1,-1,-1,3010232,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.675687,-117.777207,38,39 45 46 47 48 49                                 ,Central District of California    ,1,0,0,0,0,0
(06) California,59,99059,06,059,06059,CA0300000,CA03000,ORANGE CNTY SHERIFFS DEPT                         ,-1,CALIFORNIA          ,ORANGE                           ,_Not a Census place                                      ,(0) Parent agency,(001) Sheriff's office,(888) Not applicable,(888) Not applicable,51030030,ORANGE COUNTY                                     ,ORANGE CNTY SHERIFFS DEPT                                                  ,PO BOX 449                             ,                                              ,SANTA ANA                 ,CA,92702,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,30,9A,124142,3010232,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.675687,-117.777207,38,39 45 46 47 48 49                                 ,Central District of California    ,0,1,1,1,1,1
(06) California,59,99059,06,059,06059,CA0302800,CA03028,BNSF RWY: ORANGE COUNTY                           ,-1,CALIFORNIA          ,ORANGE                           ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(003) Transportation systems/facilities,(031) Mass transit/railroad system,50000000,State of California                               ,RAILWAY: ORANGE COUNTY                                                     ,                                       ,                                              ,SAN BERNARDINO            ,CA,92408,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,30,9D,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.675687,-117.777207,38,39 45 46 47 48 49                                 ,Central District of California    ,0,1,1,1,0,0
(06) California,59,99059,06,059,06059,CA0302900,CA03029,UPRR: ORANGE COUNTY                               ,-1,CALIFORNIA          ,ORANGE                           ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(003) Transportation systems/facilities,(031) Mass transit/railroad system,50000000,State of California                               ,ORANGE COUNTY                                                              ,                                       ,                                              ,OAKLAND                   ,CA,94607,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,30,9D,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.675687,-117.777207,38,39 45 46 47 48 49                                 ,Central District of California    ,0,1,1,1,0,0
(06) California,59,99059,06,059,06059,CA0303200,CA03032,DPR ORANGE COAST HUNTINGTON BEACH                 ,-1,CALIFORNIA          ,ORANGE                           ,_Not a Census place                                      ,(1) Part of larger agency,(006) Special jurisdiction,(002) Natural resources/parks and recreation,(022) Parks and recreational facilities,50000000,State of California                               ,DEPT PARKS & REC:ORANGE COAST                                              ,                                       ,                                              ,LAGUNA BEACH              ,CA,92651,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,30,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,33.675687,-117.777207,38,39 45 46 47 48 49                                 ,Central District of California    ,0,1,1,1,1,0
(06) California,59,99059,06,059,06059,CA0309800,CA03098,ORANGE STATE POLICE                               ,-1,CALIFORNIA          ,ORANGE                           ,_Not a Census place                                      ,(1) Part of larger agency,(005) State law enforcement agency,(888) Not applicable,(888) Not applicable,50000000,State of California                               ,ORANGE COUNTY                                                              ,                                       ,                                              ,SANTA ANA                 ,CA,92702,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,30,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,33.675687,-117.777207,38,39 45 46 47 48 49                                 ,Central District of California    ,0,1,1,1,0,0
(06) California,59,99059,06,059,06059,CA0303100,-1     ,ORANGE CO FIRE DEPT FIRE INVEST ORANGE            ,-1,CALIFORNIA          ,ORANGE                           ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(004) Criminal investigations,(043) Fire marshal/arson investigations,51030030,ORANGE COUNTY                                     ,COUNTY FIRE DEPARTMENT FIRE INVESTIGATOR                                   ,                                       ,                                              ,IRVINE                    ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,33.675687,-117.777207,38,39 45 46 47 48 49                                 ,Central District of California    ,0,0,0,0,1,0
(06) California,59,99059,06,059,06059,CA0305100,-1     ,ORANGE COUNTY SHERIFF'S DEPARTMENT                ,-1,CALIFORNIA          ,ORANGE                           ,_Not a Census place                                      ,(1) Part of larger agency,(001) Sheriff's office,(888) Not applicable,(888) Not applicable,51030030,ORANGE COUNTY                                     ,ORANGE COUNTY SHERIFF'S DEPARTMENT                                         ,                                       ,                                              ,SANTA ANA                 ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,0510300300270100,(-1) Not in UCR,-1,-1,-1,3010232,(0) Exclude record,                                                                                                                                                                                                        ,33.675687,-117.777207,38,39 45 46 47 48 49                                 ,Central District of California    ,0,0,0,0,1,0
(06) California,61,3204,06,061,06061,CA0310100,CA03101,AUBURN POLICE DEPARTMENT                          ,4130,CALIFORNIA          ,PLACER                           ,"Auburn--North Auburn, CA Urban Cluster                   ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52031001,AUBURN CITY                                       ,AUBURN POLICE DEPARTMENT                                                   ,1215 LINCOLN WAY                       ,                                              ,AUBURN                    ,CA,95603,(1) ORI reported 1+ offenses,13286620,0520310010260100,(04) California,31,5 ,13787,13330,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,39.062032,-120.722718,01,04                                                ,Eastern District of California    ,1,1,1,1,1,1
(06) California,61,3204,06,061,06061,CA0319900,CA03199,CHP AUBURN                                        ,4130,CALIFORNIA          ,PLACER                           ,"Auburn--North Auburn, CA Urban Cluster                   ",(1) Part of larger agency,(005) State law enforcement agency,(888) Not applicable,(888) Not applicable,50000000,State of California                               ,HP: PLACER COUNTY                                                          ,                                       ,                                              ,NEWCASTLE                 ,CA,95658,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,31,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.062032,-120.722718,01,04                                                ,Eastern District of California    ,0,1,1,1,1,0
(06) California,61,3204,06,061,06061,CA0318900,-1     ,DIST ATTY AUBURN                                  ,4130,CALIFORNIA          ,PLACER                           ,"Auburn--North Auburn, CA Urban Cluster                   ",(0) Parent agency,(006) Special jurisdiction,(004) Criminal investigations,(042) State bureau of investigations,50000000,State of California                               ,DISTRICT ATTORNEY                                                          ,                                       ,                                              ,AUBURN                    ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.062032,-120.722718,01,04                                                ,Eastern District of California    ,0,0,0,0,1,0
(06) California,61,3204,06,061,06061,CA0319100,-1     ,MARSHAL'S OFFICE AUBURN                           ,4130,CALIFORNIA          ,PLACER                           ,"Auburn--North Auburn, CA Urban Cluster                   ",(0) Parent agency,(007) Constable/Marshal,(888) Not applicable,(888) Not applicable,52031001,AUBURN CITY                                       ,MARSHAL'S OFFICE                                                           ,                                       ,                                              ,LOOMIS                    ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.062032,-120.722718,01,04                                                ,Eastern District of California    ,0,0,0,0,1,0
(06) California,61,14498,06,061,06061,CA0310200,CA03102,COLFAX PD                                         ,18712,CALIFORNIA          ,PLACER                           ,"Colfax, CA Urban Cluster                                 ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52031002,COLFAX CITY                                       ,COLFAX POLICE DEPARTMENT                                                   ,                                       ,                                              ,COLFAX                    ,CA,95713,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,31,7 ,2030,1963,(0) Exclude record,                                                                                                                                                                                                        ,39.062032,-120.722718,01,                                                  ,Eastern District of California    ,0,1,1,1,1,0
(06) California,61,41474,06,061,06061,CA0310300,CA03103,LINCOLN POLICE DEPARTMENT                         ,77068,CALIFORNIA          ,PLACER                           ,"Sacramento, CA Urbanized Area                            ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52031003,LINCOLN CITY                                      ,LINCOLN POLICE DEPARTMENT                                                  ,640 5TH ST.                            ,                                              ,LINCOLN                   ,CA,95648,(1) ORI reported 1+ offenses,13244720,0520310030260100,(04) California,31,4 ,44378,42819,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,39.062032,-120.722718,04,                                                  ,Eastern District of California    ,1,1,1,1,1,1
(06) California,61,62364,06,061,06061,CA0311100,-1     ,SIERRA COLLEGE                                    ,77068,CALIFORNIA          ,PLACER                           ,"Sacramento, CA Urbanized Area                            ",(0) Parent agency,(006) Special jurisdiction,(001) Public buildings/facilities,(012) Two-year college,55031501,SIERRA JOINT COMMUNITY COLLEGE DISTRICT           ,SIERRA COLLEGE                                                             ,5000 ROCKLIN RD                        ,                                              ,ROCKLIN                   ,CA,95677,(2) ORI reported 0 offenses or did not report,13004200,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,39.062032,-120.722718,04,                                                  ,Eastern District of California    ,1,0,0,0,1,0
(06) California,61,62364,06,061,06061,CA0310400,CA03104,ROCKLIN POLICE DEPARTMENT                         ,77068,CALIFORNIA          ,PLACER                           ,"Sacramento, CA Urbanized Area                            ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52031004,ROCKLIN CITY                                      ,ROCKLIN POLICE DEPARTMENT                                                  ,4080 ROCKLIN ROAD                      ,                                              ,ROCKLIN                   ,CA,95677,(1) ORI reported 1+ offenses,13629560,-1              ,(04) California,31,3 ,58865,56974,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,39.062032,-120.722718,04,                                                  ,Eastern District of California    ,1,1,1,1,1,1
(06) California,61,62938,06,061,06061,CA0310500,CA03105,ROSEVILLE POLICE DEPARTMENT                       ,77068,CALIFORNIA          ,PLACER                           ,"Sacramento, CA Urbanized Area                            ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52031005,ROSEVILLE CITY                                    ,ROSEVILLE POLICE DEPARTMENT                                                ,1051 JUNCTION BOULEVARD                ,                                              ,ROSEVILLE                 ,CA,95678,(1) ORI reported 1+ offenses,13281620,0520310050260100,(04) California,31,2 ,122896,118788,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,39.062032,-120.722718,04,                                                  ,Eastern District of California    ,1,1,1,1,1,1
(06) California,61,62938,06,061,06061,CA0311000,-1     ,SOUTHERN PACIFIC TRANSPORTATION CO PD ROSEVILLE   ,77068,CALIFORNIA          ,PLACER                           ,"Sacramento, CA Urbanized Area                            ",(0) Parent agency,(006) Special jurisdiction,(003) Transportation systems/facilities,(031) Mass transit/railroad system,50000000,State of California                               ,SOUTHERN PACIFIC TRANSPORTATION COMPANY POLICE DEPARTMENT                  ,                                       ,                                              ,ROSEVILLE                 ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.062032,-120.722718,04,                                                  ,Eastern District of California    ,0,0,0,0,1,0
(06) California,61,77728,06,061,06061,CA0310700,CA03107,DPR SIERRA/SUGAR PINE POINT TAHOMA                ,-1,CALIFORNIA          ,PLACER                           ,_Not a Census place                                      ,(1) Part of larger agency,(006) Special jurisdiction,(002) Natural resources/parks and recreation,(022) Parks and recreational facilities,50000000,State of California                               ,DEPT OF PARKS & REC: SIERRA                                                ,                                       ,                                              ,TAHOMA                    ,CA,96142,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,31,9D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.062032,-120.722718,04,                                                  ,Eastern District of California    ,0,1,1,1,1,0
(06) California,61,99061,06,061,06061,CA0310000,CA03100,PLACER COUNTY SHERIFF'S OFFICE                    ,-1,CALIFORNIA          ,PLACER                           ,_Not a Census place                                      ,(0) Parent agency,(001) Sheriff's office,(888) Not applicable,(888) Not applicable,51031031,PLACER COUNTY                                     ,PLACER COUNTY SHERIFF'S OFFICE                                             ,2929 RICHARDSON DR                     ,PO BOX 6990                                   ,AUBURN                    ,CA,95603,(1) ORI reported 1+ offenses,13787070,0510310310270100,(04) California,31,9A,120524,348432,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,39.062032,-120.722718,01,04                                                ,Eastern District of California    ,1,1,1,1,1,1
(06) California,61,99061,06,061,06061,CA0310600,CA03106,SO PACIFIC TRANS PLACER                           ,-1,CALIFORNIA          ,PLACER                           ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(003) Transportation systems/facilities,(031) Mass transit/railroad system,50000000,State of California                               ,TRANSPORTATION                                                             ,                                       ,                                              ,CA                        ,CA,     ,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,31,9D,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,39.062032,-120.722718,01,04                                                ,Eastern District of California    ,0,1,1,1,0,0
(06) California,61,99061,06,061,06061,CA0311200,CA03112,UPRR: PLACER COUNTY                               ,-1,CALIFORNIA          ,PLACER                           ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(003) Transportation systems/facilities,(031) Mass transit/railroad system,50000000,State of California                               ,PLACER COUNTY                                                              ,                                       ,                                              ,OAKLAND                   ,CA,94607,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,31,9D,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,39.062032,-120.722718,01,04                                                ,Eastern District of California    ,0,1,1,1,0,0
(06) California,61,99061,06,061,06061,CA0310800,-1     ,PLACER LAW ENF AGY SPEC INVEST UNIT ROCKLIN       ,-1,CALIFORNIA          ,PLACER                           ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(004) Criminal investigations,(041) County investigations bureau,51031031,PLACER COUNTY                                     ,PLACER LAW ENFORCEMENT AGENCIES SPECIAL INVESTIGATIONS UNIT                ,                                       ,                                              ,ROCKLIN                   ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.062032,-120.722718,01,04                                                ,Eastern District of California    ,0,0,0,0,1,0
(06) California,61,99061,06,061,06061,CA0310900,-1     ,PLACER CO WELFARE DEPT INVESTIGATIONS AUBURN      ,-1,CALIFORNIA          ,PLACER                           ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(004) Criminal investigations,(044) Fraud investigations,51031031,PLACER COUNTY                                     ,PLACER COUNTY WELFARE DEPARTMENT INVESTIGATIONS                            ,                                       ,                                              ,AUBURN                    ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.062032,-120.722718,01,04                                                ,Eastern District of California    ,0,0,0,0,1,0
(06) California,63,6994,06,063,06063,CA0320200,CA03202,DEPT OF PARKS & REC PLUMAS-EUREKA SP BLAIRSDEN    ,-1,CALIFORNIA          ,PLUMAS                           ,_Not a Census place                                      ,(1) Part of larger agency,(006) Special jurisdiction,(002) Natural resources/parks and recreation,(022) Parks and recreational facilities,50000000,State of California                               ,DEPT PARKS & REC PLUMAS-EUREKA                                             ,                                       ,                                              ,BLAIRSDEN                 ,CA,96103,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,32,8D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.99517,-120.829515,01,                                                  ,Eastern District of California    ,0,1,1,1,1,0
(06) California,63,58352,06,063,06063,CA0320100,CA03201,PORTOLA PD                                        ,71398,CALIFORNIA          ,PLUMAS                           ,"Portola, CA Urban Cluster                                ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52032001,PORTOLA CITY                                      ,PORTOLA POLICE DEPARTMENT                                                  ,                                       ,                                              ,PORTOLA                   ,CA,96122,(2) ORI reported 0 offenses or did not report,-1,-1              ,(04) California,32,7 ,2097,2104,(0) Exclude record,                                                                                                                                                                                                        ,39.99517,-120.829515,01,                                                  ,Eastern District of California    ,0,1,1,1,1,0
(06) California,63,59080,06,063,06063,CA0329900,CA03299,CHP QUINCY                                        ,25813,CALIFORNIA          ,PLUMAS                           ,"East Quincy, CA Urban Cluster                            ",(1) Part of larger agency,(005) State law enforcement agency,(888) Not applicable,(888) Not applicable,50000000,State of California                               ,HP: PLUMAS COUNTY                                                          ,                                       ,                                              ,QUINCY                    ,CA,95971,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,32,8D,0,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.99517,-120.829515,01,                                                  ,Eastern District of California    ,0,1,1,1,1,0
(06) California,63,59080,06,063,06063,CA0328900,-1     ,DIST ATTY QUINCY                                  ,25813,CALIFORNIA          ,PLUMAS                           ,"East Quincy, CA Urban Cluster                            ",(0) Parent agency,(006) Special jurisdiction,(004) Criminal investigations,(042) State bureau of investigations,50000000,State of California                               ,DISTRICT ATTORNEY                                                          ,                                       ,                                              ,QUINCY                    ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.99517,-120.829515,01,                                                  ,Eastern District of California    ,0,0,0,0,1,0
(06) California,63,99063,06,063,06063,CA0320000,CA03200,PLUMAS COUNTY SHERIFF'S OFFICE                    ,-1,CALIFORNIA          ,PLUMAS                           ,_Not a Census place                                      ,(0) Parent agency,(001) Sheriff's office,(888) Not applicable,(888) Not applicable,51032032,PLUMAS COUNTY                                     ,PLUMAS COUNTY SHERIFF'S OFFICE                                             ,1400 E MAIN ST                         ,                                              ,QUINCY                    ,CA,95971,(1) ORI reported 1+ offenses,12349660,0510320320210100,(04) California,32,8C,19948,20007,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,39.99517,-120.829515,01,                                                  ,Eastern District of California    ,1,1,1,1,1,1
(06) California,63,99063,06,063,06063,CA0320300,CA03203,PLUMAS COUNTY DEPARTMENT OF SOCIAL SERVICES       ,-1,CALIFORNIA          ,PLUMAS                           ,_Not a Census place                                      ,(0) Parent agency,(006) Special jurisdiction,(004) Criminal investigations,"(049) Other, multiple types of investigations",50000000,State of California                               ,PLUMAS COUNTY                                                              ,                                       ,                                              ,OAKLAND                   ,CA,94607,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,32,8D,0,888888888,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,39.99517,-120.829515,01,                                                  ,Eastern District of California    ,0,1,1,1,1,0
(06) California,63,99063,06,063,06063,CA0329100,-1     ,MARSHAL'S OFFICE QUINCY                           ,-1,CALIFORNIA          ,PLUMAS                           ,_Not a Census place                                      ,(0) Parent agency,(007) Constable/Marshal,(888) Not applicable,(888) Not applicable,51032032,PLUMAS COUNTY                                     ,MARSHAL'S OFFICE                                                           ,                                       ,                                              ,QUINCY                    ,CA,     ,(2) ORI reported 0 offenses or did not report,-1,-1              ,(-1) Not in UCR,-1,-1,-1,888888888,(0) Exclude record,                                                                                                                                                                                                        ,39.99517,-120.829515,01,                                                  ,Eastern District of California    ,0,0,0,0,1,0
(06) California,65,3820,06,065,06065,CA0330100,CA03301,BANNING POLICE DEPARTMENT                         ,75340,CALIFORNIA          ,RIVERSIDE                        ,"Riverside--San Bernardino, CA Urbanized Area             ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52033001,BANNING CITY                                      ,BANNING POLICE DEPARTMENT                                                  ,321 WEST RAMSEY STREET                 ,                                              ,BANNING                   ,CA,92220,(1) ORI reported 1+ offenses,13463740,-1              ,(04) California,33,4 ,30541,29603,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.729828,-116.002239,36,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,65,4758,06,065,06065,CA0330200,CA03302,BEAUMONT POLICE DEPARTMENT                        ,75340,CALIFORNIA          ,RIVERSIDE                        ,"Riverside--San Bernardino, CA Urbanized Area             ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52033002,BEAUMONT CITY                                     ,BEAUMONT POLICE DEPARTMENT                                                 ,660 ORANGE AVENUE                      ,                                              ,BEAUMONT                  ,CA,92223,(1) ORI reported 1+ offenses,13768970,-1              ,(04) California,33,4 ,38072,36877,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.729828,-116.002239,36,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,65,7218,06,065,06065,CA0330300,CA03303,BLYTHE POLICE DEPARTMENT                          ,8623,CALIFORNIA          ,RIVERSIDE                        ,"Blythe, CA--AZ Urban Cluster                             ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52033003,BLYTHE CITY                                       ,BLYTHE POLICE DEPARTMENT                                                   ,240 N. SPRING STREET                   ,                                              ,BLYTHE                    ,CA,92225,(1) ORI reported 1+ offenses,13953690,0520330030260100,(04) California,33,5 ,21323,20817,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.729828,-116.002239,36,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,65,9360,06,065,06065,CA0330400,CA03304,CABAZON TRIBAL PD                                 ,-1,CALIFORNIA          ,RIVERSIDE                        ,_Not a Census place                                      ,(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,50000000,State of California                               ,CABAZON TRIBAL PD                                                          ,84245 INDIO SPRINGS PKWY               ,                                              ,INDIO                     ,CA,92203,(2) ORI reported 0 offenses or did not report,-1,-1              ,(04) California,33,6 ,2589,888888888,(0) Exclude record,                                                                                                                                                                                                        ,33.729828,-116.002239,36,                                                  ,Central District of California    ,0,1,1,1,1,1
(06) California,65,9864,06,065,06065,CA0334000,CA03340,CALIMESA                                          ,75340,CALIFORNIA          ,RIVERSIDE                        ,"Riverside--San Bernardino, CA Urbanized Area             ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52033202,CALIMESA CITY                                     ,C/O SHERIFF RIVERSIDE COUNTY                                               ,                                       ,                                              ,RIVERSIDE                 ,CA,92501,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,33,6 ,8136,7879,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.729828,-116.002239,36,                                                  ,Central District of California    ,0,1,1,1,0,0
(06) California,65,10928,06,065,06065,CA0334100,CA03341,CANYON LAKE                                       ,60799,CALIFORNIA          ,RIVERSIDE                        ,"Murrieta--Temecula--Menifee, CA Urbanized Area           ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52033203,CANYON LAKE CITY                                  ,CANYON LAKE POLICE DEPARTMENT                                              ,                                       ,                                              ,CANYON LAKE               ,CA,92587,(1) ORI reported 1+ offenses,-1,-1              ,(04) California,33,5 ,10905,10561,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.729828,-116.002239,42,                                                  ,Central District of California    ,0,1,1,1,0,0
(06) California,65,12048,06,065,06065,CA0332500,CA03325,CATHEDRAL CITY POLICE DEPARTMENT                  ,41347,CALIFORNIA          ,RIVERSIDE                        ,"Indio--Cathedral City, CA Urbanized Area                 ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52033601,CATHEDRAL CITY                                    ,CATHEDRAL CITY POLICE DEPARTMENT                                           ,68-700 AVENIDA LALO GUERRERO           ,                                              ,CATHEDRAL CITY            ,CA,92234,(1) ORI reported 1+ offenses,13790770,0520336010200100,(04) California,33,3 ,52867,51200,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.729828,-116.002239,36,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,65,14260,06,065,06065,CA0330500,CA03305,COACHELLA PD                                      ,41347,CALIFORNIA          ,RIVERSIDE                        ,"Indio--Cathedral City, CA Urbanized Area                 ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52033005,COACHELLA CITY                                    ,C/O RIVERSIDE COUNTY SHERIFF                                               ,                                       ,                                              ,RIVERSIDE                 ,CA,92501,(1) ORI reported 1+ offenses,-1,0520330050260100,(04) California,33,4 ,42034,40704,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.729828,-116.002239,36,                                                  ,Central District of California    ,0,1,1,1,1,0
(06) California,65,16350,06,065,06065,CA0331500,CA03315,CORONA POLICE DEPARTMENT                          ,75340,CALIFORNIA          ,RIVERSIDE                        ,"Riverside--San Bernardino, CA Urbanized Area             ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52033006,CORONA CITY                                       ,CORONA POLICE DEPARTMENT                                                   ,849 W. SIXTH STREET                    ,                                              ,CORONA                    ,CA,92882,(1) ORI reported 1+ offenses,13128110,0520330060260100,(04) California,33,2 ,157342,152374,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.729828,-116.002239,42,                                                  ,Central District of California    ,1,1,1,1,1,1
(06) California,65,18996,06,065,06065,CA0330600,CA03306,DESERT HOT SPRINGS POLICE DEPARTMENT              ,23716,CALIFORNIA          ,RIVERSIDE                        ,"Desert Hot Springs, CA Urban Cluster                     ",(0) Parent agency,(000) Local police department,(888) Not applicable,(888) Not applicable,52033701,DESERT HOT SPRINGS CITY                           ,DESERT HOT SPRINGS POLICE DEPARTMENT                                       ,65950 PIERSON BLVD.                    ,                                              ,DESERT HOT SPRINGS        ,CA,92240,(1) ORI reported 1+ offenses,11732710,-1              ,(04) California,33,4 ,27929,25938,(1) Include record to appoximate CSLLEA,                                                                                                                                                                                                        ,33.729828,-116.002239,36,                                                  ,Central District of California    ,1,1,1,1,1,1
